Date,Rate,High (est),Low (est)
2008-09-29,0.293224,0.29648,0.29
2008-09-30,0.29342399999999996,0.29665,0.29023000000000004
2008-10-01,0.29342399999999996,0.0,0.0
2008-10-02,0.293624,0.0,0.0
2008-10-03,0.293883,0.0,0.0
2008-10-06,0.29393600000000003,0.29741999999999996,0.2905
2008-10-07,0.29393600000000003,0.0,0.0
2008-10-08,0.294026,0.29741,0.29069
2008-10-09,0.294026,0.0,0.0
2008-10-10,0.294026,0.0,0.0
2008-10-13,0.294026,0.0,0.0
2008-10-14,0.294026,0.0,0.0
2008-10-15,0.294026,0.0,0.0
2008-10-16,0.294026,0.0,0.0
2008-10-17,0.294039,0.0,0.0
2008-10-20,0.29393600000000003,0.29741999999999996,0.2905
2008-10-21,0.29393600000000003,0.0,0.0
2008-10-22,0.29393600000000003,0.0,0.0
2008-10-23,0.29393600000000003,0.0,0.0
2008-10-24,0.29393600000000003,0.0,0.0
2008-10-27,0.29396100000000003,0.0,0.0
2008-10-28,0.29396100000000003,0.0,0.0
2008-10-29,0.29393600000000003,0.29741999999999996,0.2905
2008-10-30,0.29393600000000003,0.0,0.0
2008-10-31,0.29396100000000003,0.0,0.0
2008-11-03,0.29396100000000003,0.0,0.0
2008-11-04,0.29396100000000003,0.0,0.0
2008-11-05,0.29396100000000003,0.0,0.0
2008-11-06,0.29396100000000003,0.0,0.0
2008-11-07,0.29396100000000003,0.0,0.0
2008-11-10,0.29396100000000003,0.0,0.0
2008-11-11,0.29393600000000003,0.29741999999999996,0.2905
2008-11-12,0.29393600000000003,0.0,0.0
2008-11-13,0.29393600000000003,0.0,0.0
2008-11-14,0.293836,0.29732,0.29039
2008-11-17,0.293864,0.29734,0.29041999999999996
2008-11-18,0.293864,0.0,0.0
2008-11-19,0.293864,0.0,0.0
2008-11-20,0.293864,0.0,0.0
2008-11-21,0.293864,0.0,0.0
2008-11-24,0.293836,0.29732,0.29039
2008-11-25,0.293738,0.0,0.0
2008-11-26,0.293738,0.0,0.0
2008-11-27,0.293738,0.0,0.0
2008-11-28,0.293738,0.0,0.0
2008-12-01,0.293738,0.0,0.0
2008-12-02,0.29376399999999997,0.29725,0.29031999999999997
2008-12-03,0.293738,0.0,0.0
2008-12-04,0.29376399999999997,0.29725,0.29031999999999997
2008-12-05,0.29376399999999997,0.0,0.0
2008-12-08,0.293738,0.0,0.0
2008-12-09,0.293738,0.0,0.0
2008-12-10,0.293451,0.29671,0.29023000000000004
2008-12-11,0.29342399999999996,0.29665,0.29023000000000004
2008-12-12,0.293624,0.0,0.0
2008-12-15,0.29376399999999997,0.29725,0.29031999999999997
2008-12-16,0.29376399999999997,0.0,0.0
2008-12-17,0.29296500000000003,0.29652,0.28946
2008-12-18,0.29262,0.0,0.0
2008-12-19,0.292572,0.29612,0.28907
2008-12-22,0.292572,0.0,0.0
