Date,Rate,High (est),Low (est)
1995-03-07,0.10260899999999999,0.0,0.0
1995-03-08,0.10260899999999999,0.0,0.0
1995-03-09,0.10260899999999999,0.0,0.0
1995-03-10,0.10260899999999999,0.0,0.0
1995-03-13,0.10260899999999999,0.0,0.0
1995-03-14,0.10260899999999999,0.0,0.0
1995-03-15,0.10260899999999999,0.0,0.0
1995-03-16,0.10260899999999999,0.0,0.0
1995-03-17,0.10260899999999999,0.0,0.0
1995-03-20,0.10260899999999999,0.0,0.0
1995-03-21,0.10260899999999999,0.0,0.0
1995-03-22,0.10260899999999999,0.0,0.0
1995-03-23,0.10260899999999999,0.0,0.0
1995-03-24,0.10260899999999999,0.0,0.0
1995-03-27,0.10260899999999999,0.0,0.0
1995-03-28,0.10260899999999999,0.0,0.0
1995-03-29,0.10260899999999999,0.0,0.0
1995-03-30,0.10260899999999999,0.0,0.0
1995-03-31,0.10260899999999999,0.0,0.0
1995-04-03,0.10260899999999999,0.0,0.0
1995-04-04,0.10260899999999999,0.0,0.0
1995-04-05,0.10260899999999999,0.0,0.0
1995-04-06,0.10260899999999999,0.0,0.0
1995-04-07,0.10260899999999999,0.0,0.0
1995-04-10,0.10260899999999999,0.0,0.0
1995-04-11,0.10260899999999999,0.0,0.0
1995-04-12,0.10260899999999999,0.0,0.0
1995-04-13,0.10260899999999999,0.0,0.0
1995-04-14,0.10260899999999999,0.0,0.0
1995-04-17,0.10260899999999999,0.0,0.0
1995-04-18,0.10260899999999999,0.0,0.0
1995-04-19,0.10260899999999999,0.0,0.0
1995-04-20,0.10260899999999999,0.0,0.0
1995-04-21,0.10260899999999999,0.0,0.0
1995-04-24,0.10260899999999999,0.0,0.0
1995-04-25,0.10260899999999999,0.0,0.0
1995-04-26,0.10260899999999999,0.0,0.0
1995-04-27,0.10260899999999999,0.0,0.0
1995-04-28,0.10260899999999999,0.0,0.0
1995-05-01,0.10260899999999999,0.0,0.0
1995-05-02,0.10260899999999999,0.0,0.0
1995-05-03,0.10260899999999999,0.0,0.0
1995-05-04,0.10260899999999999,0.0,0.0
1995-05-05,0.10260899999999999,0.0,0.0
1995-05-08,0.10260899999999999,0.0,0.0
1995-05-09,0.10260899999999999,0.0,0.0
1995-05-10,0.10260899999999999,0.0,0.0
1995-05-11,0.10260899999999999,0.0,0.0
1995-05-12,0.10260899999999999,0.0,0.0
1995-05-15,0.10260899999999999,0.0,0.0
1995-05-16,0.10260899999999999,0.0,0.0
1995-05-17,0.10260899999999999,0.0,0.0
1995-05-18,0.10260899999999999,0.0,0.0
1995-05-19,0.10260899999999999,0.0,0.0
1995-05-22,0.10260899999999999,0.0,0.0
1995-05-23,0.10260899999999999,0.0,0.0
1995-05-24,0.10260899999999999,0.0,0.0
1995-05-25,0.10260899999999999,0.0,0.0
1995-05-26,0.10260899999999999,0.0,0.0
1995-05-29,0.10260899999999999,0.0,0.0
1995-05-30,0.10260899999999999,0.0,0.0
1995-05-31,0.10260899999999999,0.0,0.0
1995-06-01,0.10260899999999999,0.0,0.0
1995-06-02,0.10260899999999999,0.0,0.0
1995-06-05,0.10260899999999999,0.0,0.0
1995-06-06,0.10260899999999999,0.0,0.0
1995-06-07,0.10260899999999999,0.0,0.0
1995-06-08,0.10260899999999999,0.0,0.0
1995-06-09,0.10260899999999999,0.0,0.0
1995-06-12,0.10260899999999999,0.0,0.0
1995-06-13,0.10260899999999999,0.0,0.0
1995-06-14,0.10260899999999999,0.0,0.0
1995-06-15,0.10260899999999999,0.0,0.0
1995-06-16,0.10260899999999999,0.0,0.0
1995-06-19,0.10260899999999999,0.0,0.0
1995-06-20,0.10260899999999999,0.0,0.0
1995-06-21,0.10260899999999999,0.0,0.0
1995-06-22,0.10260899999999999,0.0,0.0
1995-06-23,0.10260899999999999,0.0,0.0
1995-06-26,0.10260899999999999,0.0,0.0
1995-06-27,0.10260899999999999,0.0,0.0
1995-06-28,0.10260899999999999,0.0,0.0
1995-06-29,0.10260899999999999,0.0,0.0
1995-06-30,0.10260899999999999,0.0,0.0
1995-07-03,0.10260899999999999,0.0,0.0
1995-07-04,0.10260899999999999,0.0,0.0
1995-07-05,0.10260899999999999,0.0,0.0
1995-07-06,0.10260899999999999,0.0,0.0
1995-07-07,0.10260899999999999,0.0,0.0
1995-07-10,0.10260899999999999,0.0,0.0
1995-07-11,0.10260899999999999,0.0,0.0
1995-07-12,0.10260899999999999,0.0,0.0
1995-07-13,0.10260899999999999,0.0,0.0
1995-07-14,0.10260899999999999,0.0,0.0
1995-07-17,0.10260899999999999,0.0,0.0
1995-07-18,0.10260899999999999,0.0,0.0
1995-07-19,0.10260899999999999,0.0,0.0
