Date,Rate,High (est),Low (est)
1994-10-18,0.0395223,0.0,0.0
1994-10-19,0.0394796,0.0,0.0
1994-10-20,0.039594,0.040082,0.039112
1994-10-21,0.039594,0.0,0.0
1994-10-24,0.039890800000000004,0.040362,0.039425
1994-10-25,0.039871199999999996,0.040358,0.039389999999999994
1994-10-26,0.040059199999999996,0.040556,0.039569
1994-10-27,0.040059199999999996,0.0,0.0
1994-10-28,0.040059199999999996,0.0,0.0
1994-10-31,0.040059199999999996,0.0,0.0
1994-11-01,0.040059199999999996,0.0,0.0
1994-11-02,0.040059199999999996,0.0,0.0
1994-11-03,0.040261,0.0,0.0
1994-11-04,0.040360400000000005,0.0,0.0
1994-11-07,0.040911800000000005,0.041402,0.040427
1994-11-08,0.040911800000000005,0.0,0.0
1994-11-09,0.041888999999999996,0.042363,0.04142
1994-11-10,0.0418561,0.042345999999999995,0.041372000000000006
1994-11-11,0.0416614,0.0,0.0
1994-11-14,0.041380099999999996,0.041876,0.040889999999999996
1994-11-15,0.041380099999999996,0.0,0.0
1994-11-16,0.041380099999999996,0.0,0.0
1994-11-17,0.041136400000000004,0.041622,0.040656
1994-11-18,0.040976900000000004,0.0,0.0
1994-11-21,0.040976900000000004,0.0,0.0
1994-11-22,0.041391199999999996,0.0,0.0
1994-11-23,0.0418297,0.04235,0.041316000000000005
1994-11-24,0.0420291,0.042545,0.041519
1994-11-25,0.0420291,0.0,0.0
1994-11-28,0.041911800000000006,0.042388,0.041441000000000006
1994-11-29,0.041911800000000006,0.0,0.0
1994-11-30,0.041911800000000006,0.0,0.0
1994-12-01,0.0414977,0.0,0.0
1994-12-02,0.0414977,0.0,0.0
1994-12-05,0.0414902,0.041976,0.041010000000000005
1994-12-06,0.041794599999999994,0.042314,0.041281
1994-12-07,0.0416413,0.042155,0.041134
1994-12-08,0.0416413,0.0,0.0
1994-12-09,0.0416228,0.0,0.0
1994-12-12,0.0415707,0.042082999999999995,0.041063999999999996
1994-12-13,0.041438,0.041894,0.040987
1994-12-14,0.041438,0.0,0.0
1994-12-15,0.0414647,0.041976,0.04096
1994-12-16,0.0414647,0.0,0.0
1994-12-19,0.0414647,0.0,0.0
1994-12-20,0.0414647,0.0,0.0
1994-12-21,0.0414647,0.0,0.0
1994-12-22,0.0414647,0.0,0.0
1994-12-23,0.0414647,0.0,0.0
1994-12-26,0.0414647,0.0,0.0
1994-12-27,0.0414647,0.0,0.0
1994-12-28,0.0410618,0.041526,0.040603
1994-12-29,0.0409204,0.0,0.0
1994-12-30,0.0409204,0.0,0.0
1995-01-02,0.0408195,0.0,0.0
1995-01-03,0.04045580000000001,0.0,0.0
1995-01-04,0.0405406,0.0,0.0
1995-01-05,0.040762599999999996,0.041223,0.040307
1995-01-06,0.0408616,0.0,0.0
1995-01-09,0.0408374,0.041299,0.040381
1995-01-10,0.0408616,0.0,0.0
1995-01-11,0.0408616,0.0,0.0
1995-01-12,0.040960199999999995,0.0,0.0
1995-01-13,0.040960199999999995,0.0,0.0
1995-01-16,0.0408195,0.0,0.0
1995-01-17,0.040762599999999996,0.041223,0.040307
1995-01-18,0.0406789,0.0,0.0
1995-01-19,0.0406602,0.0,0.0
1995-01-20,0.040639499999999995,0.0,0.0
1995-01-23,0.0405392,0.0,0.0
1995-01-24,0.0404396,0.0,0.0
1995-01-25,0.0404608,0.0,0.0
1995-01-26,0.0404608,0.0,0.0
1995-01-27,0.0405605,0.0,0.0
1995-01-30,0.0406602,0.0,0.0
1995-01-31,0.0406602,0.0,0.0
1995-02-01,0.0406602,0.0,0.0
1995-02-02,0.04045580000000001,0.0,0.0
1995-02-03,0.04045580000000001,0.0,0.0
1995-02-06,0.04045580000000001,0.0,0.0
1995-02-07,0.04045580000000001,0.0,0.0
1995-02-08,0.0404216,0.0,0.0
1995-02-09,0.0404396,0.0,0.0
1995-02-10,0.040339,0.0,0.0
1995-02-13,0.0401776,0.0,0.0
1995-02-14,0.0401648,0.040663,0.039673
1995-02-15,0.0401388,0.0,0.0
1995-02-16,0.04003640000000001,0.040508999999999996,0.039569
1995-02-17,0.039871199999999996,0.040358,0.039389999999999994
1995-02-20,0.039871199999999996,0.0,0.0
1995-02-21,0.039677699999999996,0.0,0.0
1995-02-22,0.039677699999999996,0.0,0.0
1995-02-23,0.0394796,0.0,0.0
1995-02-24,0.0390265,0.039461,0.038597
1995-02-27,0.0390265,0.0,0.0
1995-02-28,0.0388615,0.0,0.0
1995-03-01,0.0388615,0.0,0.0
1995-03-02,0.0388615,0.0,0.0
1995-03-03,0.0387082,0.039172000000000005,0.03825
1995-03-06,0.0389029,0.0,0.0
1995-03-07,0.0389029,0.0,0.0
1995-03-08,0.0388406,0.039323000000000004,0.038363999999999995
1995-03-09,0.0388406,0.0,0.0
1995-03-10,0.0387622,0.039193,0.038336
1995-03-13,0.0386721,0.039135,0.038215
1995-03-14,0.0386721,0.0,0.0
1995-03-15,0.0386721,0.0,0.0
1995-03-16,0.0386721,0.0,0.0
1995-03-17,0.0387846,0.0,0.0
1995-03-20,0.0387846,0.0,0.0
1995-03-21,0.0387846,0.0,0.0
1995-03-22,0.0387846,0.0,0.0
1995-03-23,0.0387846,0.0,0.0
1995-03-24,0.0387846,0.0,0.0
1995-03-27,0.0387846,0.0,0.0
1995-03-28,0.0387846,0.0,0.0
1995-03-29,0.0387846,0.0,0.0
1995-03-30,0.0387846,0.0,0.0
1995-03-31,0.0387846,0.0,0.0
1995-04-03,0.0387846,0.0,0.0
1995-04-04,0.0387846,0.0,0.0
1995-04-05,0.0387846,0.0,0.0
1995-04-06,0.0387846,0.0,0.0
1995-04-07,0.0387846,0.0,0.0
1995-04-10,0.0387846,0.0,0.0
1995-04-11,0.0387846,0.0,0.0
1995-04-12,0.0387846,0.0,0.0
1995-04-13,0.0387846,0.0,0.0
1995-04-14,0.0387846,0.0,0.0
1995-04-17,0.0387846,0.0,0.0
1995-04-18,0.0387846,0.0,0.0
1995-04-19,0.0387846,0.0,0.0
1995-04-20,0.0387846,0.0,0.0
1995-04-21,0.0387846,0.0,0.0
1995-04-24,0.0387846,0.0,0.0
1995-04-25,0.0387846,0.0,0.0
1995-04-26,0.0387846,0.0,0.0
1995-04-27,0.0387846,0.0,0.0
1995-04-28,0.0387846,0.0,0.0
1995-05-01,0.0387846,0.0,0.0
1995-05-02,0.0387846,0.0,0.0
1995-05-03,0.0387846,0.0,0.0
1995-05-04,0.0387846,0.0,0.0
1995-05-05,0.0387846,0.0,0.0
1995-05-08,0.0387846,0.0,0.0
1995-05-09,0.0387846,0.0,0.0
1995-05-10,0.0387846,0.0,0.0
1995-05-11,0.0387846,0.0,0.0
1995-05-12,0.0387846,0.0,0.0
1995-05-15,0.0387846,0.0,0.0
1995-05-16,0.0387846,0.0,0.0
1995-05-17,0.0387846,0.0,0.0
1995-05-18,0.0387846,0.0,0.0
1995-05-19,0.0387846,0.0,0.0
1995-05-22,0.0387846,0.0,0.0
1995-05-23,0.0387846,0.0,0.0
1995-05-24,0.0387846,0.0,0.0
1995-05-25,0.0387846,0.0,0.0
1995-05-26,0.0387846,0.0,0.0
1995-05-29,0.0387846,0.0,0.0
1995-05-30,0.0387846,0.0,0.0
1995-05-31,0.0387846,0.0,0.0
1995-06-01,0.0387846,0.0,0.0
1995-06-02,0.0387846,0.0,0.0
1995-06-05,0.0387846,0.0,0.0
1995-06-06,0.0387846,0.0,0.0
1995-06-07,0.0387846,0.0,0.0
1995-06-08,0.0387846,0.0,0.0
1995-06-09,0.0387846,0.0,0.0
1995-06-12,0.0387846,0.0,0.0
1995-06-13,0.0387846,0.0,0.0
1995-06-14,0.0387846,0.0,0.0
1995-06-15,0.0387846,0.0,0.0
1995-06-16,0.0387846,0.0,0.0
1995-06-19,0.0387846,0.0,0.0
1995-06-20,0.0387846,0.0,0.0
1995-06-21,0.0387846,0.0,0.0
1995-06-22,0.0390212,0.0,0.0
1995-06-23,0.0390212,0.0,0.0
1995-06-26,0.0391634,0.039622000000000004,0.03871
1995-06-27,0.0391634,0.0,0.0
1995-06-28,0.0391634,0.0,0.0
1995-06-29,0.0391394,0.0,0.0
1995-06-30,0.0391634,0.039622000000000004,0.03871
1995-07-03,0.0391634,0.0,0.0
1995-07-04,0.0391394,0.0,0.0
1995-07-05,0.0391394,0.0,0.0
1995-07-06,0.0391394,0.0,0.0
1995-07-07,0.0391394,0.0,0.0
1995-07-10,0.0391394,0.0,0.0
1995-07-11,0.0391394,0.0,0.0
1995-07-12,0.0391394,0.0,0.0
1995-07-13,0.039226300000000006,0.03968,0.038778
1995-07-14,0.039226300000000006,0.0,0.0
1995-07-17,0.039226300000000006,0.0,0.0
1995-07-18,0.039226300000000006,0.0,0.0
1995-07-19,0.039226300000000006,0.0,0.0
1995-07-20,0.039226300000000006,0.0,0.0
1995-07-21,0.039226300000000006,0.0,0.0
1995-07-24,0.039226300000000006,0.0,0.0
1995-07-25,0.039226300000000006,0.0,0.0
1995-07-26,0.039236599999999996,0.039695999999999995,0.038783
1995-07-27,0.039236599999999996,0.0,0.0
1995-07-28,0.0391394,0.0,0.0
1995-07-31,0.0390399,0.0,0.0
1995-08-01,0.0390399,0.0,0.0
1995-08-02,0.0390399,0.0,0.0
1995-08-03,0.0390606,0.0,0.0
1995-08-04,0.0390606,0.0,0.0
1995-08-07,0.0390399,0.0,0.0
1995-08-08,0.0390606,0.0,0.0
1995-08-09,0.0390399,0.0,0.0
1995-08-10,0.0389385,0.0,0.0
1995-08-11,0.038837800000000006,0.03927,0.03841
1995-08-14,0.038837800000000006,0.0,0.0
1995-08-15,0.0389202,0.0,0.0
1995-08-16,0.0389202,0.0,0.0
1995-08-17,0.0389202,0.0,0.0
1995-08-18,0.0389202,0.0,0.0
1995-08-21,0.0389202,0.0,0.0
1995-08-22,0.0388755,0.039307999999999996,0.038448
1995-08-23,0.0388755,0.0,0.0
1995-08-24,0.0388755,0.0,0.0
1995-08-25,0.0387352,0.039216,0.03826
1995-08-28,0.0386361,0.039099,0.038179000000000005
1995-08-29,0.0386361,0.0,0.0
1995-08-30,0.0386361,0.0,0.0
1995-08-31,0.0386361,0.0,0.0
1995-09-01,0.0385363,0.038993,0.038085
1995-09-04,0.0385363,0.0,0.0
1995-09-05,0.0385363,0.0,0.0
1995-09-06,0.0385639,0.039026,0.038107999999999996
1995-09-07,0.0385639,0.0,0.0
1995-09-08,0.0386648,0.039145,0.038189999999999995
1995-09-11,0.0386361,0.039099,0.038179000000000005
1995-09-12,0.0386361,0.0,0.0
1995-09-13,0.0386361,0.0,0.0
1995-09-14,0.0386361,0.0,0.0
1995-09-15,0.0385363,0.038993,0.038085
1995-09-18,0.0385363,0.0,0.0
1995-09-19,0.0385363,0.0,0.0
1995-09-20,0.0385363,0.0,0.0
1995-09-21,0.0385363,0.0,0.0
1995-09-22,0.0385363,0.0,0.0
1995-09-25,0.0385363,0.0,0.0
